id;data;cidade_origem;uf_origem;base_origem;nf;valor_da_nota;volumes;peso_real;peso_cubado;cidade_destino;uf_destino;base;setor;frete_peso;seguro;total_frete
19703;2024-12-01;"SAO PAULO";SP;SAO;1020;815,01;14;38,71;38,71;LINS;SP;SPO;DVT;98,24;2,45;100,68
19704;2024-12-01;"SAO PAULO";SP;SAO;1020;2065,36;15;118,22;118,22;DIADEMA;SP;SPO;TLG;177,75;6,2;183,95
19705;2024-12-01;"SAO PAULO";SP;SAO;1020;838,27;14;77,84;77,84;ARUJA;SP;SPO;TLG;137,37;2,51;139,89
19706;2024-12-01;"SAO PAULO";SP;SAO;1020;1266,28;11;35,78;35,78;JANDIRA;SP;SPO;TLG;95,31;3,8;99,11
19707;2024-12-01;"SAO PAULO";SP;SAO;1020;726,28;1;18,86;18,86;CAJAMAR;SP;SPO;TLG;78,39;2,18;80,57
19708;2024-12-01;"SAO PAULO";SP;SAO;1020;1069,29;13;52,79;52,79;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;112,32;3,21;115,53
19709;2024-12-01;"SAO PAULO";SP;SAO;1020;853,68;11;62,12;62,12;"SAO PAULO";SP;SAO;CEN;91,72;2,56;94,29
19710;2024-12-01;"SAO PAULO";SP;SAO;1020;1778,32;23;104,69;104,69;OSASCO;SP;SPO;TLG;164,22;5,33;169,56
19711;2024-12-01;"SAO PAULO";SP;SAO;1020;1023,97;14;66,4;66,4;CARAPICUIBA;SP;SPO;TLG;125,93;3,07;129.0
19712;2024-12-01;"SAO PAULO";SP;SAO;1020;1437,83;25;99,45;99,45;"SAO PAULO";SP;SAO;CEN;121,22;4,31;125,53
19713;2024-12-01;"SAO PAULO";SP;SAO;1020;968,93;16;45,22;45,22;MAUA;SP;SPO;TLG;104,75;2,91;107,66
19714;2024-12-01;"SAO PAULO";SP;SAO;1020;761,15;9;46,65;46,65;DIADEMA;SP;SPO;TLG;106,18;2,28;108,46
19715;2024-12-01;"SAO PAULO";SP;SAO;1020;1738,15;18;72,79;72,79;"SAO PAULO";SP;SAO;CEN;100,15;5,21;105,37
19716;2024-12-01;"SAO PAULO";SP;SAO;1020;1510,6;26;126,65;126,65;"SAO PAULO";SP;SAO;CEN;142,7;4,53;147,23
19717;2024-12-01;"SAO PAULO";SP;SAO;1020;1746,63;26;129,52;129,52;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;189,05;5,24;194,29
19718;2024-12-01;"SAO PAULO";SP;SAO;1020;1882,35;23;81,7;81,7;"SANTO ANDRE";SP;SPO;TLG;141,23;5,65;146,88
19719;2024-12-01;"SAO PAULO";SP;SAO;1020;271,72;14;57,57;57,57;"SAO PAULO";SP;SAO;CEN;88,13;0,82;88,95
19720;2024-12-01;"SAO PAULO";SP;SAO;1020;1129,35;16;73,69;73,69;SUZANO;SP;SPO;TLG;133,22;3,39;136,61
19721;2024-12-01;"SAO PAULO";SP;SAO;1020;1016,04;34;151,34;151,34;"SAO PAULO";SP;SAO;CEN;162,21;3,05;165,26
19722;2024-12-01;"SAO PAULO";SP;SAO;1020;965,9;15;53,91;53,91;"SANTO ANDRE";SP;SPO;TLG;113,44;2,9;116,33
19723;2024-12-01;"SAO PAULO";SP;SAO;1020;1382,65;29;79,05;79,05;CURITIBA;PR;CWB;URB;97,9;4,15;102,05
19724;2024-12-01;"SAO PAULO";SP;SAO;1020;961,84;10;63,8;63,8;"ITAPECERICA DA SERRA";SP;SPO;DOC;123,33;2,89;126,22
19725;2024-12-01;"SAO PAULO";SP;SAO;1020;1157,4;16;47,87;47,87;JACAREI;SP;SPO;DOC;107,4;3,47;110,87
19726;2024-12-01;"SAO PAULO";SP;SAO;1020;1081,12;20;70,98;70,98;"FRANCISCO BELTRAO";PR;PTO;PBC;111,72;3,24;114,96
19727;2024-12-01;"SAO PAULO";SP;SAO;1020;1199,92;15;45,93;45,93;"TELEMACO BORBA";PR;PGZ;TEC;83,41;3,6;87,01
19728;2024-12-01;"SAO PAULO";SP;SAO;1020;1300,05;13;67,16;67,16;MEDIANEIRA;PR;CSC;CSC;107,4;3,9;111,3
19729;2024-12-01;"SAO PAULO";SP;SAO;1020;2522,43;47;150,72;150,72;CURITIBA;PR;CWB;URB;163,12;7,57;170,69
19730;2024-12-01;"SAO PAULO";SP;SAO;1020;1545,63;28;90,03;90,03;"PATO BRANCO";PR;PTO;PBC;133,25;4,64;137,88
19731;2024-12-01;"SAO PAULO";SP;SAO;1020;1573,04;25;96.0;96.0;CIANORTE;PR;MGF;CIA;139,99;4,72;144,7
19732;2024-12-01;"SAO PAULO";SP;SAO;1020;514,23;5;20,65;20,65;CURITIBA;PR;CWB;URB;44,76;1,54;46,3
19733;2024-12-01;"SAO PAULO";SP;SAO;1020;1889,25;27;91,4;91,4;GUAIRA;PR;CSC;CSC;134,79;5,67;140,46
19734;2024-12-01;"SAO PAULO";SP;SAO;1020;1941,7;25;77,15;77,15;"FOZ DO IGUACU";PR;CSC;IGU;118,69;5,83;124,51
19735;2024-12-01;"SAO PAULO";SP;SAO;1020;853,74;15;65,87;65,87;CURITIBA;PR;CWB;URB;85,91;2,56;88,47
19736;2024-12-01;"SAO PAULO";SP;SAO;1020;2009,74;22;67,61;67,61;"FOZ DO IGUACU";PR;CSC;IGU;107,91;6,03;113,93
19737;2024-12-01;"SAO PAULO";SP;SAO;1020;316,87;8;32,9;32,9;TAQUARA;RS;POA;QHV;110,64;0,95;111,59
19738;2024-12-01;"SAO PAULO";SP;SAO;1020;1015,41;23;79,07;79,07;CASTRO;PR;PGZ;CAS;120,86;3,05;123,9
19739;2024-12-01;"SAO PAULO";SP;SAO;1020;1064,91;17;60,44;60,44;"FOZ DO IGUACU";PR;CSC;IGU;99,81;3,19;103,01
19740;2024-12-01;"SAO PAULO";SP;SAO;1020;1127,05;17;74,41;74,41;CASCAVEL;PR;CAC;URB;115,59;3,38;118,97
19741;2024-12-01;"SAO PAULO";SP;SAO;1020;3895,5;73;295,82;295,82;"UNIAO DA VITORIA";PR;CWB;LPR;365,79;11,69;377,48
19742;2024-12-01;"SAO PAULO";SP;SAO;1020;1591,05;32;99,27;99,27;CASTRO;PR;PGZ;CAS;143,68;4,77;148,46
19743;2024-12-01;"SAO PAULO";SP;SAO;1020;1106,34;11;42,11;42,11;"NOVO HAMBURGO";RS;POA;QHV;128,87;3,32;132,18
19744;2024-12-01;"SAO PAULO";SP;SAO;1020;539,52;10;35,78;35,78;JUNDIAI;SP;SPO;TLG;95,31;1,62;96,93
19745;2024-12-01;"SAO PAULO";SP;SAO;1020;1477,68;23;75,29;75,29;MARIALVA;PR;MGF;JDS;116,58;4,43;121,02
19746;2024-12-01;"SAO PAULO";SP;SAO;1020;3667,52;67;261,02;261,02;CURITIBA;PR;CWB;URB;263,5;11.0;274,5
19747;2024-12-01;"SAO PAULO";SP;SAO;1020;1413,64;13;38,17;38,17;INDAIATUBA;SP;SPO;DOC;97,7;4,24;101,94
19748;2024-12-01;"SAO PAULO";SP;SAO;1020;1743,99;36;127,23;127,23;"FRANCISCO BELTRAO";PR;PTO;PBC;175,28;5,23;180,51
19749;2024-12-01;"SAO PAULO";SP;SAO;1020;767,73;9;38,87;38,87;HARMONIA;RS;RGS;CXJ;122,45;2,3;124,76
19750;2024-12-01;"SAO PAULO";SP;SAO;1020;1623,12;17;52,12;52,12;CUBATAO;SP;SPO;TLG;111,65;4,87;116,52
19751;2024-12-01;"SAO PAULO";SP;SAO;1020;2328,52;25;101,86;101,86;PINDAMONHANGABA;SP;SPO;DOC;161,39;6,99;168,37
19752;2024-12-01;"SAO PAULO";SP;SAO;1020;1768,65;27;80,58;80,58;"SAO MIGUEL DO OESTE";SC;XAP;SMO;144,27;5,31;149,57
19753;2024-12-01;"SAO PAULO";SP;SAO;1020;284,69;6;21,34;21,34;"RIO DO SUL";SC;BNU;PGR;61,32;0,85;62,18
19754;2024-12-01;"SAO PAULO";SP;SAO;1020;3585,94;60;214,3;214,3;CASCAVEL;PR;CAC;URB;273,67;10,76;284,43
19755;2024-12-01;"SAO PAULO";SP;SAO;1020;2367,84;33;108,29;108,29;JACAREI;SP;SPO;DOC;167,82;7,1;174,92
19756;2024-12-01;"SAO PAULO";SP;SAO;1020;3848,77;61;215,29;215,29;ARAPONGAS;PR;LDB;ARA;274,79;11,55;286,34
19757;2024-12-01;"SAO PAULO";SP;SAO;1020;2070,8;23;84,51;84,51;"BRAGANCA PAULISTA";SP;SPO;DOC;144,04;6,21;150,25
19758;2024-12-01;"SAO PAULO";SP;SAO;1020;2967,16;28;111,82;111,82;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;171,35;8,9;180,25
19759;2024-12-01;"SAO PAULO";SP;SAO;1020;2331,44;25;88,06;88,06;INDAIATUBA;SP;SPO;DOC;147,59;6,99;154,58
19760;2024-12-01;"SAO PAULO";SP;SAO;1020;5569,29;85;361,3;361,3;PARANAGUA;PR;CWB;PAR;439,77;16,71;456,48
19761;2024-12-01;"SAO PAULO";SP;SAO;1020;563,09;12;41,14;41,14;"CERRO LARGO";RS;RGS;GEL;126,95;1,69;128,64
19762;2024-12-01;"SAO PAULO";SP;SAO;1020;764,06;16;50,3;50,3;LAJEADO;RS;RGS;LJD;145,09;2,29;147,38
19763;2024-12-01;"SAO PAULO";SP;SAO;1020;2550,22;47;146,95;146,95;TURVO;SC;CCM;ARA;237,17;7,65;244,82
19764;2024-12-01;"SAO PAULO";SP;SAO;1020;980,78;19;59,17;59,17;LAGES;SC;CTB;LAJ;114,29;2,94;117,24
19765;2024-12-01;"SAO PAULO";SP;SAO;1020;2505,24;36;125,19;125,19;CARAGUATATUBA;SP;SPO;DVT;184,72;7,52;192,24
19766;2024-12-01;"SAO PAULO";SP;SAO;1020;1165,33;18;68,37;68,37;PINHAIS;PR;CWB;215;108,77;3,5;112,26
19767;2024-12-01;"SAO PAULO";SP;SAO;1020;3179,24;39;165,14;165,14;MEDIANEIRA;PR;CSC;CSC;218,12;9,54;227,65
19768;2024-12-01;"SAO PAULO";SP;SAO;1020;5299,01;90;325,08;325,08;CURITIBA;PR;CWB;URB;321,79;15,9;337,69
19769;2024-12-01;"SAO PAULO";SP;SAO;1020;2568,56;30;138,19;138,19;CRUZEIRO;SP;SPO;DVT;197,72;7,71;205,42
19770;2024-12-01;"SAO PAULO";SP;SAO;1020;3631,31;68;247,49;247,49;UBIRATA;PR;CAC;UBI;311,17;10,89;322,07
19771;2024-12-01;"SAO PAULO";SP;SAO;1020;798,53;15;66,57;66,57;"BENTO GONCALVES";RS;POA;CXJ;177,29;2,4;179,69
19772;2024-12-01;"SAO PAULO";SP;SAO;1020;816,54;17;65,33;65,33;MONTENEGRO;RS;POA;CAN;174,85;2,45;177,3
19773;2024-12-01;"SAO PAULO";SP;SAO;1020;234,12;2;9,16;9,16;ARACATUBA;SP;SPO;DVT;69,53;0,7;70,23
19774;2024-12-01;"SAO PAULO";SP;SAO;1020;388,92;7;19,25;19,25;"RIBEIRAO PRETO";SP;SPO;DVT;78,78;1,17;79,94
19775;2024-12-01;"SAO PAULO";SP;SAO;1020;641,76;8;23,41;23,41;"RIBEIRAO PRETO";SP;SPO;DVT;82,94;1,93;84,86
19776;2024-12-01;"SAO PAULO";SP;SAO;1020;389.0;7;25,03;25,03;"SAO PAULO";SP;SAO;CEN;62,42;1,17;63,59
19777;2024-12-01;"SAO PAULO";SP;SAO;1020;1295,3;14;72,91;72,91;NAO-ME-TOQUE;RS;RGS;SLD;189,86;3,89;193,74
19778;2024-12-01;"SAO PAULO";SP;SAO;1020;1984,36;34;119,1;119,1;CANOAS;RS;POA;URB;281,31;5,95;287,27
19779;2024-12-01;"SAO PAULO";SP;SAO;1020;1505,93;24;93,72;93,72;"SAO PEDRO DAS MISSOES";RS;RGS;PFB;231,05;4,52;235,57
19780;2024-12-01;"SAO PAULO";SP;SAO;1020;2506,44;30;111,13;111,13;BAURU;SP;SPO;DVT;170,66;7,52;178,17
19781;2024-12-01;"SAO PAULO";SP;SAO;1020;772,72;6;20,16;20,16;"SAO JOAO DA BOA VISTA";SP;SPO;DVT;79,69;2,32;82,01
19782;2024-12-01;"SAO PAULO";SP;SAO;1020;952,76;11;37,54;37,54;MARILIA;SP;SPO;DVT;97,07;2,86;99,93
19783;2024-12-01;"SAO PAULO";SP;SAO;1020;996,8;10;35,01;35,01;JUNDIAI;SP;SPO;TLG;94,54;2,99;97,53
19784;2024-12-01;"SAO PAULO";SP;SAO;1020;1101,96;14;52,68;52,68;"SAO CARLOS";SP;SPO;DVT;112,21;3,31;115,52
19785;2024-12-01;"SAO PAULO";SP;SAO;1020;1134,04;17;33,13;33,13;"SANTA BARBARA D'OESTE";SP;SPO;DOC;92,66;3,4;96,07
19786;2024-12-01;"SAO PAULO";SP;SAO;1020;1220,48;10;33,34;33,34;AMERICANA;SP;SPO;DOC;92,87;3,66;96,54
19787;2024-12-01;"SAO PAULO";SP;SAO;1020;1355,6;23;40,35;40,35;OURINHOS;SP;SPO;DVT;99,88;4,07;103,95
19788;2024-12-01;"SAO PAULO";SP;SAO;1020;1383,4;16;50,28;50,28;ITARARE;SP;SPO;DVT;109,81;4,15;113,96
19789;2024-12-01;"SAO PAULO";SP;SAO;1020;1535,88;17;54,67;54,67;BAURU;SP;SPO;DVT;114,2;4,61;118,81
19790;2024-12-01;"SAO PAULO";SP;SAO;1020;1647,64;12;45,06;45,06;SOROCABA;SP;SPO;DOC;104,59;4,94;109,54
19791;2024-12-01;"SAO PAULO";SP;SAO;1020;1712,24;17;85,56;85,56;VIRADOURO;SP;SPO;DVT;145,09;5,14;150,23
19792;2024-12-01;"SAO PAULO";SP;SAO;1020;1738,2;21;93,86;93,86;AVARE;SP;SPO;DVT;153,39;5,21;158,61
19793;2024-12-01;"SAO PAULO";SP;SAO;1020;1983,44;33;87,57;87,57;PIRACICABA;SP;SPO;DOC;147,1;5,95;153,05
19794;2024-12-01;"SAO PAULO";SP;SAO;1020;2137,44;24;76,44;76,44;"RIBEIRAO PRETO";SP;SPO;DVT;135,97;6,41;142,38
19795;2024-12-01;"SAO PAULO";SP;SAO;1020;3148,76;39;118,82;118,82;"PRAIA GRANDE";SP;SPO;TLG;178,35;9,45;187,8
19796;2024-12-01;"SAO PAULO";SP;SAO;1020;2578,96;29;79,64;79,64;SOROCABA;SP;SPO;DOC;139,17;7,74;146,91
19797;2024-12-01;"SAO PAULO";SP;SAO;1020;1330,06;29;87,19;87,19;CONCORDIA;SC;XAP;CCA;153,51;3,99;157,5
19798;2024-12-01;"SAO PAULO";SP;SAO;1020;2735,88;31;194,37;194,37;VOTUPORANGA;SP;SPO;DVT;253,9;8,21;262,1
19799;2024-12-01;"SAO PAULO";SP;SAO;1020;1767,87;29;104,41;104,41;"BOM RETIRO DO SUL";RS;RGS;LJD;252,21;5,3;257,52
19800;2024-12-01;"SAO PAULO";SP;SAO;1020;2670,75;34;106,95;106,95;"RIBEIRAO PRETO";SP;SPO;DVT;166,48;8,01;174,5
19801;2024-12-01;"SAO PAULO";SP;SAO;1020;1600,66;21;108,62;108,62;SANTIAGO;RS;RGS;RIA;260,55;4,8;265,35
19802;2024-12-01;"SAO PAULO";SP;SAO;1020;1979,04;28;99,11;99,11;ITAPETININGA;SP;SPO;DVT;158,64;5,94;164,57
19803;2024-12-01;"SAO PAULO";SP;SAO;1020;3800,84;36;127,26;127,26;ITU;SP;SPO;DOC;186,79;11,4;198,19
19804;2024-12-01;"SAO PAULO";SP;SAO;1020;3224,52;50;129,02;129,02;CAMPINAS;SP;SPO;DOC;188,55;9,67;198,22
19805;2024-12-01;"SAO PAULO";SP;SAO;1020;1903,09;39;145,62;145,62;"PORTO ALEGRE";RS;POA;URB;277,88;5,71;283,59
19806;2024-12-01;"SAO PAULO";SP;SAO;1020;2556.0;33;104,06;104,06;"SAO JOSE DO RIO PRETO";SP;SPO;DVT;163,59;7,67;171,26
19807;2024-12-01;"SAO PAULO";SP;SAO;1020;4761,08;63;189,86;189,86;TAUBATE;SP;SPO;DOC;249,39;14,28;263,67
19808;2024-12-01;"SAO PAULO";SP;SAO;1020;2203,84;29;108,57;108,57;AMPARO;SP;SPO;DOC;168,1;6,61;174,71
19809;2024-12-01;"SAO PAULO";SP;SAO;1020;3062,28;31;105,4;105,4;LIMEIRA;SP;SPO;DOC;164,93;9,19;174,11
19810;2024-12-01;"SAO PAULO";SP;SAO;1020;6887,94;141;459,39;459,39;CURITIBA;PR;CWB;URB;444,02;20,66;464,68
19811;2024-12-01;"SAO PAULO";SP;SAO;1020;5438,76;69;194,58;194,58;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;254,11;16,32;270,42
19812;2024-12-01;"SAO PAULO";SP;SAO;1020;3350,84;39;110,44;110,44;SOROCABA;SP;SPO;DOC;169,97;10,05;180,02
19813;2024-12-01;"SAO PAULO";SP;SAO;1020;1914,3;33;110,05;110,05;BIGUACU;SC;FLN;504;185,51;5,74;191,26
19814;2024-12-01;"SAO PAULO";SP;SAO;1020;5097,44;62;206,82;206,82;GUARATINGUETA;SP;SPO;DVT;266,35;15,29;281,64
19815;2024-12-01;"SAO PAULO";SP;SAO;1020;6340,7;95;358,1;358,1;ALVORADA;RS;POA;GRV;754,54;19,02;773,56
19816;2024-12-01;"SAO PAULO";SP;SAO;1020;4456,12;66;214,36;214,36;TREMEMBE;SP;SPO;DOC;273,89;13,37;287,26
19817;2024-12-01;"SAO PAULO";SP;SAO;1020;6184,39;72;216,39;216,39;"SAO VICENTE";SP;SPO;TLG;275,92;18,55;294,48
19818;2024-12-01;"SAO PAULO";SP;SAO;1020;4720.0;48;217,2;217,2;JACAREI;SP;SPO;DOC;276,73;14,16;290,89
19819;2024-12-01;"SAO PAULO";SP;SAO;1020;3072,88;40;120,14;120,14;"CAPAO BONITO";SP;SPO;DVT;179,67;9,22;188,89
19820;2024-12-01;"SAO PAULO";SP;SAO;1020;2806,76;35;123,8;123,8;MARILIA;SP;SPO;DVT;183,33;8,42;191,75
19821;2024-12-01;"SAO PAULO";SP;SAO;1020;3142,4;44;124,88;124,88;"MONTE MOR";SP;SPO;DOC;184,41;9,43;193,84
19822;2024-12-01;"SAO PAULO";SP;SAO;1020;2306,48;44;122,72;122,72;CACADOR;SC;CTB;CAC;203,26;6,92;210,18
19823;2024-12-01;"SAO PAULO";SP;SAO;1020;5358,68;45;166,71;166,71;"MOGI MIRIM";SP;SPO;DOC;226,24;16,08;242,31
19824;2024-12-01;"SAO PAULO";SP;SAO;1020;2591,42;37;134,6;134,6;BIGUACU;SC;FLN;504;219,89;7,77;227,66
19825;2024-12-01;"SAO PAULO";SP;SAO;1020;3273,43;43;136,89;136,89;ASSIS;SP;SPO;DVT;196,42;9,82;206,24
19826;2024-12-01;"SAO PAULO";SP;SAO;1020;3838,7;63;214,47;214,47;MARINGA;PR;MGF;URB;273,87;11,52;285,38
19827;2024-12-01;"SAO PAULO";SP;SAO;1020;1963,88;28;113,86;113,86;"PRESIDENTE PRUDENTE";SP;SPO;DVT;173,39;5,89;179,28
19828;2024-12-01;"SAO PAULO";SP;SAO;1020;5635,64;63;251,84;251,84;TAUBATE;SP;SPO;DOC;311,37;16,91;328,28
19829;2024-12-01;"SAO PAULO";SP;SAO;1020;4562,8;47;181,77;181,77;CUBATAO;SP;SPO;TLG;241,3;13,69;254,99
19830;2024-12-01;"SAO PAULO";SP;SAO;1020;846,16;14;47,63;47,63;CANGUCU;RS;RGS;PET;139,81;2,54;142,34
19831;2024-12-01;"SAO PAULO";SP;SAO;1020;3395,68;53;262,04;262,04;"PRESIDENTE PRUDENTE";SP;SPO;DVT;321,57;10,19;331,76
19832;2024-12-01;"SAO PAULO";SP;SAO;1020;3747,88;53;144,63;144,63;"RIO CLARO";SP;SPO;DOC;204,16;11,24;215,4
19833;2024-12-01;"SAO PAULO";SP;SAO;1020;5071,32;41;140,18;140,18;"RIBEIRAO PRETO";SP;SPO;DVT;199,71;15,21;214,93
19834;2024-12-01;"SAO PAULO";SP;SAO;1020;3008,68;45;149,73;149,73;"RIBEIRAO PRETO";SP;SPO;DVT;209,26;9,03;218,28
19835;2024-12-01;"SAO PAULO";SP;SAO;1020;3143,84;42;149,54;149,54;"SAO JOSE DO RIO PRETO";SP;SPO;DVT;209,07;9,43;218,5
19836;2024-12-01;"SAO PAULO";SP;SAO;1020;4150,71;63;189,12;189,12;"SAO MIGUEL DO OESTE";SC;XAP;SMO;296,21;12,45;308,67
19837;2024-12-01;"SAO PAULO";SP;SAO;1020;3945,28;50;156,07;156,07;BARIRI;SP;SPO;DVT;215,6;11,84;227,44
19838;2024-12-01;"SAO PAULO";SP;SAO;1020;2721,23;46;164,53;164,53;CHARQUEADAS;RS;RGS;POA;371,25;8,16;379,41
19839;2024-12-01;"SAO PAULO";SP;SAO;1020;3856,56;44;160,9;160,9;PIRACAIA;SP;SPO;DOC;220,43;11,57;232.0
19840;2024-12-01;"SAO PAULO";SP;SAO;1020;2811,19;43;169,72;169,72;IJUI;RS;RGS;GEL;381,54;8,43;389,97
19841;2024-12-01;"SAO PAULO";SP;SAO;1020;2276,76;46;174,73;174,73;"SANTA CRUZ DO SUL";RS;RGS;LJD;391,45;6,83;398,28
19842;2024-12-01;"SAO PAULO";SP;SAO;1020;3600,73;45;219,85;219,85;URUGUAIANA;RS;RGS;ALQ;480,79;10,8;491,59
19843;2024-12-01;"SAO PAULO";SP;SAO;1020;3221,36;61;185,77;185,77;BLUMENAU;SC;BNU;BRU;291,53;9,66;301,2
19844;2024-12-01;"SAO PAULO";SP;SAO;1020;4539,48;51;172,5;172,5;"PORTO FELIZ";SP;SPO;DVT;232,03;13,62;245,65
19845;2024-12-01;"SAO PAULO";SP;SAO;1020;4552,53;64;182,31;182,31;"RIBEIRAO PRETO";SP;SPO;DVT;241,84;13,66;255,5
19846;2024-12-01;"SAO PAULO";SP;SAO;1020;11048,44;202;627,88;627,88;CURITIBA;PR;CWB;URB;597,34;33,15;630,49
19847;2024-12-01;"SAO PAULO";SP;SAO;1020;3086,27;51;226,56;226,56;"NOVO HAMBURGO";RS;POA;QHV;494,08;9,26;503,34
19848;2024-12-01;"SAO PAULO";SP;SAO;1020;5838,04;75;219,31;219,31;LIMEIRA;SP;SPO;DOC;278,84;17,51;296,36
19849;2024-12-01;"SAO PAULO";SP;SAO;1020;3933,68;61;184,1;184,1;"MONTE ALTO";SP;SPO;DVT;243,63;11,8;255,44
19850;2024-12-01;"SAO PAULO";SP;SAO;1020;4750,88;56;184,44;184,44;BOTUCATU;SP;SPO;DVT;243,97;14,25;258,22
19851;2024-12-01;"SAO PAULO";SP;SAO;1020;3962,78;59;205,41;205,41;JOACABA;SC;CTB;401;319,03;11,89;330,92
19852;2024-12-01;"SAO PAULO";SP;SAO;1020;1475,95;25;97,18;97,18;"SANTO ANTONIO DA PATRULHA";RS;RGS;POA;237,9;4,43;242,32
19853;2024-12-01;"SAO PAULO";SP;SAO;1020;1599,71;28;82,25;82,25;PELOTAS;RS;RGS;PET;208,34;4,8;213,14
19854;2024-12-01;"SAO PAULO";SP;SAO;1020;1939,1;28;92,16;92,16;"CAXIAS DO SUL";RS;POA;CXJ;227,96;5,82;233,78
19855;2024-12-01;"SAO PAULO";SP;SAO;1020;3866,72;44;199,7;199,7;FRANCA;SP;SPO;DVT;259,23;11,6;270,83
19856;2024-12-01;"SAO PAULO";SP;SAO;1020;11552,28;226;688,24;688,24;CURITIBA;PR;CWB;URB;652,26;34,66;686,92
19857;2024-12-01;"SAO PAULO";SP;SAO;1020;2025,1;27;105,96;105,96;"LAGOA VERMELHA";RS;RGS;PFB;255,29;6,08;261,36
19858;2024-12-01;"SAO PAULO";SP;SAO;1020;5407,6;73;204,32;204,32;"SANTA BARBARA D'OESTE";SP;SPO;DOC;263,85;16,22;280,07
19859;2024-12-01;"SAO PAULO";SP;SAO;1020;6398.0;76;263,5;263,5;"BRAGANCA PAULISTA";SP;SPO;DOC;323,03;19,19;342,22
19860;2024-12-01;"SAO PAULO";SP;SAO;1020;7798,8;91;517,07;517,07;"PRESIDENTE PRUDENTE";SP;SPO;DVT;576,6;23,4;599,99
19861;2024-12-01;"SAO PAULO";SP;SAO;1020;6702,84;62;205,04;205,04;"RIBEIRAO PRETO";SP;SPO;DVT;264,57;20,11;284,68
19862;2024-12-01;"SAO PAULO";SP;SAO;1020;10031,26;151;418,24;418,24;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;477,77;30,09;507,87
19863;2024-12-01;"SAO PAULO";SP;SAO;1020;5277,56;75;225,69;225,69;"RIO CLARO";SP;SPO;DOC;285,22;15,83;301,05
19864;2024-12-01;"SAO PAULO";SP;SAO;1020;6059,36;47;225,92;225,92;JAU;SP;SPO;DVT;285,45;18,18;303,63
19865;2024-12-01;"SAO PAULO";SP;SAO;1020;5927,64;78;242,38;242,38;ARACATUBA;SP;SPO;DVT;301,91;17,78;319,7
19866;2024-12-01;"SAO PAULO";SP;SAO;1020;9114,4;113;350,23;350,23;CAMPINAS;SP;SPO;DOC;409,76;27,34;437,1
19867;2024-12-01;"SAO PAULO";SP;SAO;1020;8328,12;113;351,46;351,46;SOROCABA;SP;SPO;DOC;410,99;24,98;435,98
19868;2024-12-01;"SAO PAULO";SP;SAO;1020;6372,72;93;296,17;296,17;"CRISTAIS PAULISTA";SP;SPO;DVT;355,7;19,12;374,82
19869;2024-12-01;"SAO PAULO";SP;SAO;1020;9193,72;113;372,65;372,65;CAMPINAS;SP;SPO;DOC;432,18;27,58;459,76
19870;2024-12-01;"SAO PAULO";SP;SAO;1020;12257.0;183;603,57;603,57;TAUBATE;SP;SPO;DOC;663,1;36,77;699,87
19871;2024-12-01;"SAO PAULO";SP;SAO;1020;6346,43;84;301,3;301,3;LINS;SP;SPO;DVT;360,83;19,04;379,87
19872;2024-12-01;"SAO PAULO";SP;SAO;1020;6298,76;85;310,45;310,45;JABOTICABAL;SP;SPO;DVT;369,98;18,9;388,87
19873;2024-12-01;"SAO PAULO";SP;SAO;1020;8830.0;102;577,2;577,2;VOTUPORANGA;SP;SPO;DVT;636,73;26,49;663,22
19874;2024-12-01;"SAO PAULO";SP;SAO;1020;3225,36;41;146,44;146,44;JAGUARAO;RS;RGS;PET;335,43;9,68;345,11
19875;2024-12-01;"SAO PAULO";SP;SAO;1020;6164,68;70;332,96;332,96;BAGE;RS;RGS;PET;704,76;18,49;723,25
19876;2024-12-01;"SAO PAULO";SP;SAO;1020;7524,32;101;350,85;350,85;"RIBEIRAO PRETO";SP;SPO;DVT;410,38;22,57;432,95
19877;2024-12-01;"SAO PAULO";SP;SAO;1020;9077.0;98;345,28;345,28;ARARAQUARA;SP;SPO;DVT;404,81;27,23;432,04
19878;2024-12-01;"SAO PAULO";SP;SAO;1020;7064,72;99;360,26;360,26;"RIBEIRAO PRETO";SP;SPO;DVT;419,79;21,19;440,99
19879;2024-12-01;"SAO PAULO";SP;SAO;1020;8693,12;109;357,94;357,94;LINS;SP;SPO;DVT;417,47;26,08;443,55
19880;2024-12-01;"SAO PAULO";SP;SAO;1020;8798,6;105;363,17;363,17;"SANTA BARBARA D'OESTE";SP;SPO;DOC;422,7;26,4;449,1
19881;2024-12-01;"SAO PAULO";SP;SAO;1020;8242,4;127;678,15;678,15;VOTUPORANGA;SP;SPO;DVT;737,68;24,73;762,4
19882;2024-12-01;"SAO PAULO";SP;SAO;1020;7668,28;103;387,85;387,85;IBITINGA;SP;SPO;DVT;447,38;23.0;470,38
19883;2024-12-01;"SAO PAULO";SP;SAO;1020;9612,72;122;381,52;381,52;HORTOLANDIA;SP;SPO;DOC;441,05;28,84;469,89
19884;2024-12-01;"SAO PAULO";SP;SAO;1020;3515,79;60;245,46;245,46;"SANTA ROSA";RS;RGS;GEL;531,51;10,55;542,05
